method,frame_count,span_s,reference_time_s,cfo_hz,rate_hz_s,conditional_rate_sigma_hz_s,training_objective,even_exact_objective,even_control_objective,odd_exact_objective,odd_control_objective,even_exact_minus_control,odd_exact_minus_control,odd_cfo_rms_hz,odd_cfo_median_absolute_hz,cfo_search_boundary,rate_search_boundary,profile_support_complete,fit_symbols,validation_symbols,carrier_phase_connected,odd_symbols_influenced_fit,label,window_id,duration_ms,block_index,window_start_s,window_stop_s,initial_glrt_rate_hz_s,rate_delta_from_glrt_hz_s
frame_maxima,57,0.0746667999999957,44.937485066666675,-120005.98863392892,-5084.9680740826225,286.45293885462314,-102.66172108423906,-102.66172108423906,-7456.154378341723,-127.22765360958236,-7606.975402212665,7353.492657257484,7479.747748603083,53.35225603787941,34.02469425497111,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0012,75.0,12,44.9001516,44.9748184,-3568.45195795211,-1516.5161161305123
summed_profile,57,0.0746667999999957,44.937485066666675,-120004.83589407083,-5093.45195795211,117.41709253425466,-102.50752145321115,-102.50752145321115,-7456.245737367078,-126.89260136070563,-7606.984030642574,7353.738215913867,7480.091429281868,53.28239427332038,35.233993338857545,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0012,75.0,12,44.9001516,44.9748184,-3568.45195795211,-1525.0
occupancy_mixture,57,0.0746667999999957,44.937485066666675,-120009.83589407083,-5068.45195795211,101.57645741791463,-167.19295101303194,-104.01355783614045,-7455.866586535619,-129.24827524352713,-7606.974140954668,7351.853028699478,7477.725865711141,53.77837316050164,36.547489732081885,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0012,75.0,12,44.9001516,44.9748184,-3568.45195795211,-1500.0
glrt_rate_recentered,56,0.073333599999998,45.01281840000001,-120258.65927490321,-3568.45195795211,,-147.75432712978048,-147.75432712978048,-7532.626305680656,-156.25169270348695,-7425.941932593206,7384.871978550875,7269.690239889719,60.66614424193998,40.45521150528657,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0013,75.0,13,44.9761516,45.0494852,-3568.45195795211,0.0
frame_maxima,56,0.073333599999998,45.01281840000001,-120256.59285771089,-2426.8635491642676,339.51481243314777,-125.02246029722005,-125.02246029722005,-7534.642041575554,-143.87025217791805,-7425.873193714304,7409.6195812783335,7282.002941536386,56.75048613999466,44.57784506389726,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0013,75.0,13,44.9761516,45.0494852,-3568.45195795211,1141.5884087878426
summed_profile,56,0.073333599999998,45.01281840000001,-120258.65927490321,-2418.45195795211,213.20945548937348,-125.04480188688618,-125.04480188688618,-7534.455216901013,-143.81820266906357,-7425.756834311609,7409.410415014127,7281.938631642545,56.78626184883141,43.97122490119364,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0013,75.0,13,44.9761516,45.0494852,-3568.45195795211,1150.0
occupancy_mixture,56,0.073333599999998,45.01281840000001,-120258.65927490321,-2843.45195795211,227.9017728594936,-182.38943376085905,-128.2255998691901,-7533.731430709604,-143.15081498327135,-7425.82241154132,7405.505830840414,7282.671596558049,57.00863079695847,42.560367002908606,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0013,75.0,13,44.9761516,45.0494852,-3568.45195795211,725.0
glrt_rate_recentered,56,0.07333320000000043,45.087485064285715,-120505.10367926728,-3568.45195795211,,-131.4664281429222,-131.4664281429222,-7136.453487933587,-135.7211772487652,-7072.317527156862,7004.987059790665,6936.596349908096,57.86636722410035,34.78395136764448,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0014,75.0,14,45.0508184,45.1241516,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,45.087485064285715,-120511.96390698806,-5407.456639500491,246.9076838479358,-64.25602490012798,-64.25602490012798,-7135.898869061004,-90.55540391545928,-7073.331833050881,7071.642844160876,6982.7764291354215,45.67071083597471,39.10074162462843,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0014,75.0,14,45.0508184,45.1241516,-3568.45195795211,-1839.004681548381
summed_profile,56,0.07333320000000043,45.087485064285715,-120510.10367926728,-5393.45195795211,100.25767165864902,-64.35099101114652,-64.35099101114652,-7135.8536102084545,-91.81153240477121,-7073.6112464637,7071.502619197308,6981.799714058929,45.98074473565079,38.55279902138136,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0014,75.0,14,45.0508184,45.1241516,-3568.45195795211,-1825.0
occupancy_mixture,56,0.07333320000000043,45.087485064285715,-120510.10367926728,-5418.45195795211,176.17575367912994,-141.17215541324143,-64.35100165760373,-7135.843729846137,-92.15018067622988,-7073.633405639973,7071.492728188533,6981.483224963743,46.04826863705655,38.65003723529662,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0014,75.0,14,45.0508184,45.1241516,-3568.45195795211,-1850.0
glrt_rate_recentered,56,0.07333320000000043,45.16215173571428,-120771.54810912034,-3568.45195795211,,-41.06742220090856,-41.06742220090856,-7031.588271401344,-53.53368842121785,-7007.388065122215,6990.520849200436,6953.854376700998,35.95399709203172,25.455950757059327,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0015,75.0,15,45.1254852,45.1988184,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,45.16215173571428,-120771.57005347508,-3435.7531604080073,199.4745431071011,-42.602870152783815,-42.602870152783815,-7031.516915355565,-52.30077747777052,-7007.189151645918,6988.914045202781,6954.8883741681475,34.89759160964524,24.146721683602664,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0015,75.0,15,45.1254852,45.1988184,-3568.45195795211,132.69879754410294
summed_profile,56,0.07333320000000043,45.16215173571428,-120771.54810912034,-3568.45195795211,,-41.06742220090856,-41.06742220090856,-7031.588271401344,-53.53368842121785,-7007.388065122215,6990.520849200436,6953.854376700998,35.95399709203172,25.455950757059327,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0015,75.0,15,45.1254852,45.1988184,-3568.45195795211,0.0
occupancy_mixture,56,0.07333320000000043,45.16215173571428,-120771.54810912034,-3568.45195795211,28.518181203211597,-117.32159435700441,-41.06742220090856,-7031.588271401344,-53.53368842121785,-7007.388065122215,6990.520849200436,6953.854376700998,35.95399709203172,25.455950757059327,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0015,75.0,15,45.1254852,45.1988184,-3568.45195795211,0.0
glrt_rate_recentered,57,0.07466680000000281,45.237485066666665,-121000.37148145642,-3568.45195795211,,-71.78714156860127,-71.78714156860127,-7123.438273221116,-92.90197078580465,-7135.547690985632,7051.651131652515,7042.645720199827,46.52719980446881,31.046795097063296,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0016,75.0,16,45.2001516,45.2748184,-3568.45195795211,0.0
frame_maxima,57,0.07466680000000281,45.237485066666665,-121002.77249468882,-3840.5828528809425,254.379603791016,-73.209617035603,-73.209617035603,-7123.3734964825635,-94.60241977989789,-7135.343368527549,7050.163879446961,7040.740948747651,46.068429361887226,31.360640472295927,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0016,75.0,16,45.2001516,45.2748184,-3568.45195795211,-272.1308949288323
summed_profile,57,0.07466680000000281,45.237485066666665,-121000.37148145642,-3568.45195795211,,-71.78714156860127,-71.78714156860127,-7123.438273221116,-92.90197078580465,-7135.547690985632,7051.651131652515,7042.645720199827,46.52719980446881,31.046795097063296,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0016,75.0,16,45.2001516,45.2748184,-3568.45195795211,0.0
occupancy_mixture,57,0.07466680000000281,45.237485066666665,-121000.37148145642,-3568.45195795211,,-145.06292777594226,-71.78714156860127,-7123.438273221116,-92.90197078580465,-7135.547690985632,7051.651131652515,7042.645720199827,46.52719980446881,31.046795097063296,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0016,75.0,16,45.2001516,45.2748184,-3568.45195795211,0.0
glrt_rate_recentered,56,0.073333599999998,45.312818400000005,-121269.19486228883,-3568.45195795211,,-97.8952591670614,-97.8952591670614,-7111.0926052805835,-104.51457290295454,-6925.223279654614,7013.197346113522,6820.7087067516595,50.49568588890455,33.41225259370549,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0017,75.0,17,45.2761516,45.3494852,-3568.45195795211,0.0
frame_maxima,56,0.073333599999998,45.312818400000005,-121277.62995058276,-4392.238129916781,268.89324486255856,-78.0667410873804,-78.0667410873804,-7109.401013587622,-94.59138306588059,-6922.470033667028,7031.334272500242,6827.878650601147,47.293858680313576,35.123279509214626,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0017,75.0,17,45.2761516,45.3494852,-3568.45195795211,-823.7861719646708
summed_profile,56,0.073333599999998,45.312818400000005,-121279.19486228883,-4568.45195795211,98.18494949833698,-77.33540845900237,-77.33540845900237,-7109.043263822517,-95.80788967701494,-6921.864967940406,7031.707855363514,6826.057078263391,47.63364772147087,35.11992226992152,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0017,75.0,17,45.2761516,45.3494852,-3568.45195795211,-1000.0
occupancy_mixture,56,0.073333599999998,45.312818400000005,-121274.19486228883,-4243.45195795211,134.88706193007815,-145.77515432817188,-80.37538824674985,-7110.0255530384175,-94.88411507018208,-6923.0161629051445,7029.6501647916675,6828.132047834963,47.36384645920258,35.17170052837173,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0017,75.0,17,45.2761516,45.3494852,-3568.45195795211,-675.0
glrt_rate_recentered,56,0.07333320000000043,45.38748506428572,-121595.63926665293,-3568.45195795211,,-99.55728887902565,-99.55728887902565,-6956.015889166572,-94.8910085782873,-6645.174598478082,6856.458600287547,6550.283589899795,50.08610870504668,29.020573061789037,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0018,75.0,18,45.3508184,45.4241516,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,45.38748506428572,-121591.6512089385,-4065.798563624169,299.39421812913866,-96.86387692922447,-96.86387692922447,-6956.837171187093,-98.42406943501507,-6645.745573715498,6859.9732942578685,6547.321504280483,49.84423696171406,31.630160868386156,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0018,75.0,18,45.3508184,45.4241516,-3568.45195795211,-497.346605672059
summed_profile,56,0.07333320000000043,45.38748506428572,-121590.63926665293,-4068.45195795211,129.8187518800067,-96.88229704015141,-96.88229704015141,-6956.85128634568,-98.3287103925693,-6645.788807019732,6859.968989305528,6547.460096627163,49.81396623742494,31.554586769329035,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0018,75.0,18,45.3508184,45.4241516,-3568.45195795211,-500.0
occupancy_mixture,56,0.07333320000000043,45.38748506428572,-121595.63926665293,-3568.45195795211,30.122210328011928,-162.63776115752205,-99.55728887902565,-6956.015889166572,-94.8910085782873,-6645.174598478082,6856.458600287547,6550.283589899795,50.08610870504668,29.020573061789037,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0018,75.0,18,45.3508184,45.4241516,-3568.45195795211,0.0
glrt_rate_recentered,56,0.07333320000000043,45.46215173571428,-121822.08369650596,-3568.45195795211,,-48.330099947554295,-48.330099947554295,-6938.9922173047435,-48.812491530554745,-6880.885847249372,6890.662117357189,6832.073355718818,35.02858458639457,25.012242015822267,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0019,75.0,19,45.4254852,45.4988184,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,45.46215173571428,-121827.61202336203,-3322.0395115682923,207.63617325315937,-49.03240047734242,-49.03240047734242,-6937.857957965833,-44.07356031340362,-6880.440200004555,6888.825557488491,6836.366639691151,32.25190606091614,22.495982289343374,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0019,75.0,19,45.4254852,45.4988184,-3568.45195795211,246.41244638381795
summed_profile,56,0.07333320000000043,45.46215173571428,-121822.08369650596,-3568.45195795211,,-48.330099947554295,-48.330099947554295,-6938.9922173047435,-48.812491530554745,-6880.885847249372,6890.662117357189,6832.073355718818,35.02858458639457,25.012242015822267,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0019,75.0,19,45.4254852,45.4988184,-3568.45195795211,0.0
occupancy_mixture,56,0.07333320000000043,45.46215173571428,-121822.08369650596,-3568.45195795211,,-125.48512490111749,-48.330099947554295,-6938.9922173047435,-48.812491530554745,-6880.885847249372,6890.662117357189,6832.073355718818,35.02858458639457,25.012242015822267,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0019,75.0,19,45.4254852,45.4988184,-3568.45195795211,0.0
glrt_rate_recentered,57,0.0746667999999957,45.537485066666676,-122130.90706884209,-3568.45195795211,,-76.02038634220553,-76.02038634220553,-7538.912290244802,-54.361111943217935,-7764.991383741643,7462.891903902596,7710.630271798425,35.028977333633016,28.17073801229708,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0020,75.0,20,45.5001516,45.5748184,-3568.45195795211,0.0
frame_maxima,57,0.0746667999999957,45.537485066666676,-122138.20970070746,-4254.347029866444,235.6826203336117,-67.66790213157343,-67.66790213157343,-7538.4317650974235,-59.416277699981876,-7764.711950143069,7470.76386296585,7705.295672443087,35.007851869148936,25.44764295578352,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0020,75.0,20,45.5001516,45.5748184,-3568.45195795211,-685.895071914334
summed_profile,57,0.0746667999999957,45.537485066666676,-122135.90706884209,-4268.45195795211,113.05418270748105,-67.41656991046429,-67.41656991046429,-7538.5750275460805,-57.57410340434321,-7764.511595307165,7471.158457635616,7706.937491902822,34.496561188743264,27.204798876613495,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0020,75.0,20,45.5001516,45.5748184,-3568.45195795211,-700.0
occupancy_mixture,57,0.0746667999999957,45.537485066666676,-122140.90706884209,-4393.45195795211,112.54745546562687,-140.46886889090385,-68.57102511678536,-7538.246120033823,-64.0649090510096,-7764.77279265629,7469.675094917037,7700.707883605281,36.35517971523296,30.660299004011904,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0020,75.0,20,45.5001516,45.5748184,-3568.45195795211,-825.0
glrt_rate_recentered,56,0.073333599999998,45.6128184,-122399.73044967448,-3568.45195795211,,-81.3580552643291,-81.3580552643291,-7346.954920371545,-67.01678418788771,-7363.435542559681,7265.596865107216,7296.418758371794,39.31919949604877,28.97531729422917,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0021,75.0,21,45.5761516,45.6494852,-3568.45195795211,0.0
frame_maxima,56,0.073333599999998,45.6128184,-122397.1409421336,-2607.867731695028,238.76491912450246,-63.20379010440657,-63.20379010440657,-7346.8996521411855,-59.797433277643805,-7364.877590959811,7283.695862036779,7305.080157682167,36.2043362945663,27.17916144420451,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0021,75.0,21,45.5761516,45.6494852,-3568.45195795211,960.5842262570823
summed_profile,56,0.073333599999998,45.6128184,-122399.73044967448,-2493.45195795211,174.50941907160762,-63.23369923656685,-63.23369923656685,-7346.588793537197,-62.06140853871505,-7364.945626471645,7283.355094300629,7302.8842179329295,36.88317968968391,25.644429684594797,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0021,75.0,21,45.5761516,45.6494852,-3568.45195795211,1075.0
occupancy_mixture,56,0.073333599999998,45.6128184,-122399.73044967448,-2468.45195795211,110.05766371246524,-138.9605228733142,-63.24579930194719,-7346.579014522556,-62.37744538306658,-7364.982019669536,7283.3332152206085,7302.60457428647,36.99762399227059,25.377764684599242,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0021,75.0,21,45.5761516,45.6494852,-3568.45195795211,1100.0
glrt_rate_recentered,56,0.07333320000000043,45.687485064285724,-122686.1748540386,-3568.45195795211,,-127.83009441731082,-127.83009441731082,-7150.868038359837,-115.69942182488427,-7086.3822139936765,7023.037943942526,6970.682792168792,53.20868712700615,29.513102341807098,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0022,75.0,22,45.6508184,45.7241516,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,45.687485064285724,-122682.0883982853,-4285.672975779837,331.9224641843093,-117.17983913427854,-117.17983913427854,-7152.495785827926,-112.24706957283676,-7088.392422366644,7035.315946693648,6976.1453527938065,51.23217144491525,29.781361744295282,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0022,75.0,22,45.6508184,45.7241516,-3568.45195795211,-717.2210178277264
