session_id,alias_changes,attempted,case,cfo_rms_hz,common,delay_rms_ns,profile,raw_cfo_rms_hz,recovered
scan-fw-36922603b4fbdc90,0,14,frequency,2.587777118228395,2,0.097183974216997,grid512,2.5877771182290967,2
scan-fw-36922603b4fbdc90,0,14,frequency,2.587777118228395,2,0.0007598475444036693,grid8192,2.5877771182261506,2
scan-fw-36922603b4fbdc90,0,14,frequency,0.04158541658049386,2,0.097183974216997,local512,0.04158541657704735,2
scan-fw-36922603b4fbdc90,0,14,frequency,0.04158541658049386,2,0.09644846265775266,joint512,0.04158541657704735,2
scan-fw-36922603b4fbdc90,0,14,delay,2.339154712146623,2,2.529007542710773,grid512,2.3391547121509593,2
scan-fw-36922603b4fbdc90,0,14,delay,2.339154712146623,2,2.0827720828250578,grid8192,2.3391547121509593,2
scan-fw-36922603b4fbdc90,0,14,delay,2.492300262036943,2,2.529007542710773,local512,2.4923002620361725,2
scan-fw-36922603b4fbdc90,0,14,delay,2.666240256685747,2,3.39797825039752,joint512,2.6662402566850267,2
scan-fw-542dcf033d7c6108,0,14,frequency,22.14988263915875,7,0.12733852561053188,grid512,22.14988263915974,7
scan-fw-542dcf033d7c6108,0,14,frequency,11.027356623818896,7,0.01314935348939061,grid8192,11.027356623820204,7
scan-fw-542dcf033d7c6108,0,14,frequency,0.03436781840761619,7,0.12197991999811338,local512,0.03436781840836891,7
scan-fw-542dcf033d7c6108,0,14,frequency,0.03349674354651599,7,0.12197947023422742,joint512,0.03349674354691164,7
scan-fw-542dcf033d7c6108,0,14,delay,2.339669419243035,7,1.5513459179483078,grid512,2.3396694192408662,7
scan-fw-542dcf033d7c6108,0,14,delay,2.0971137364190975,7,1.574167172850629,grid8192,2.097113736416678,7
scan-fw-542dcf033d7c6108,0,14,delay,0.8196935222390468,7,1.5576955769713847,local512,0.8196935222371405,7
scan-fw-542dcf033d7c6108,0,14,delay,0.7750630368107501,7,1.4390835237632271,joint512,0.7750630368090524,7
scan-fw-606dd496a1243ac2,0,14,frequency,7.044048075944655,2,0.05009826723048738,grid512,7.044048075943398,2
scan-fw-606dd496a1243ac2,0,14,frequency,7.044048075944655,2,0.002989431098507824,grid8192,7.044048075943398,2
scan-fw-606dd496a1243ac2,0,14,frequency,0.039317553034855596,2,0.05009826723048738,local512,0.039317553034220784,2
scan-fw-606dd496a1243ac2,0,14,frequency,0.030729832218320607,2,0.05009826723048738,joint512,0.030729832218211014,2
scan-fw-606dd496a1243ac2,0,14,delay,0.43266129250026264,2,1.8719274766046226,grid512,0.43266129250026264,2
scan-fw-606dd496a1243ac2,0,14,delay,0.43266129250026264,2,1.8654018773340868,grid8192,0.43266129250026264,2
scan-fw-606dd496a1243ac2,0,14,delay,0.3440108161491037,2,1.8719274766046226,local512,0.3440108161491037,2
scan-fw-606dd496a1243ac2,0,14,delay,0.4067406774590293,2,1.8719274766046226,joint512,0.4067406774590293,2
scan-fw-243a58c567f74f48,0,14,frequency,38.79514421958344,3,0.33808063039708647,grid512,38.795144219585715,3
scan-fw-243a58c567f74f48,0,14,frequency,9.906624050648889,3,0.0048576002133180855,grid8192,9.906624050647803,3
scan-fw-243a58c567f74f48,0,14,frequency,0.13560414386923078,3,0.33808063039708647,local512,0.13560414386945602,3
scan-fw-243a58c567f74f48,0,14,frequency,0.1456772008701273,3,0.33124593884716524,joint512,0.14567720087033698,3
scan-fw-243a58c567f74f48,0,14,delay,3.9276877787071,3,0.9380023166467589,grid512,3.9276877787071,3
scan-fw-243a58c567f74f48,0,14,delay,12.093122746831073,3,0.9722739631572606,grid8192,12.093122746831073,3
scan-fw-243a58c567f74f48,0,14,delay,0.24681847587124756,3,0.9380023166467589,local512,0.24681847587124756,3
scan-fw-243a58c567f74f48,0,14,delay,0.24392593296044324,3,0.934297259598388,joint512,0.24392593296044324,3
scan-fw-611f25cc9a4f4f3b,0,14,frequency,,0,,grid512,,0
scan-fw-611f25cc9a4f4f3b,0,14,frequency,,0,,grid8192,,0
scan-fw-611f25cc9a4f4f3b,0,14,frequency,,0,,local512,,0
scan-fw-611f25cc9a4f4f3b,0,14,frequency,,0,,joint512,,0
scan-fw-611f25cc9a4f4f3b,0,14,delay,,0,,grid512,,0
scan-fw-611f25cc9a4f4f3b,0,14,delay,,0,,grid8192,,0
scan-fw-611f25cc9a4f4f3b,0,14,delay,,0,,local512,,0
scan-fw-611f25cc9a4f4f3b,0,14,delay,,0,,joint512,,0
scan-fw-61a62066d401f816,0,14,frequency,12.119604560472885,4,0.08571881444548626,grid512,12.119604560471318,4
scan-fw-61a62066d401f816,0,14,frequency,4.015040995404826,4,0.012687047763716828,grid8192,4.0150409954052,4
scan-fw-61a62066d401f816,0,14,frequency,0.03771307550212698,4,0.08571881444548626,local512,0.03771307550432196,4
scan-fw-61a62066d401f816,0,14,frequency,0.04418671325103805,4,0.010217310563143261,joint512,0.044186713251519356,4
scan-fw-61a62066d401f816,0,14,delay,3.2215738786357484,4,3.743174410761184,grid512,3.2215738786357484,4
scan-fw-61a62066d401f816,0,14,delay,3.2215738786357484,4,3.7064443657260187,grid8192,3.2215738786357484,4
scan-fw-61a62066d401f816,0,14,delay,0.76950576295668,4,3.743174410761184,local512,0.76950576295668,4
scan-fw-61a62066d401f816,0,14,delay,0.815619674289501,4,3.852892982319431,joint512,0.815619674289501,4
scan-fw-1a04dd4254fd7849,0,14,frequency,17.81901119257368,6,0.12400264116575938,grid512,17.819011192574493,6
scan-fw-1a04dd4254fd7849,0,14,frequency,17.62253896400327,6,0.024699644886080643,grid8192,17.622538964005066,6
scan-fw-1a04dd4254fd7849,0,14,frequency,0.04298194363868545,6,0.12400264116575938,local512,0.042981943637852044,6
scan-fw-1a04dd4254fd7849,0,14,frequency,0.0302569440297832,6,0.11744986130916783,joint512,0.030256944030882044,6
scan-fw-1a04dd4254fd7849,0,14,delay,0.8396437351543335,6,1.8611596445344893,grid512,0.8396437351543239,6
scan-fw-1a04dd4254fd7849,0,14,delay,0.839643735163497,6,1.8568229938141196,grid8192,0.8396437351635067,6
scan-fw-1a04dd4254fd7849,0,14,delay,0.9256071996669806,6,1.8611596445344893,local512,0.9256071996669718,6
scan-fw-1a04dd4254fd7849,0,14,delay,0.9012472440808561,6,1.7690369019400447,joint512,0.9012472440808471,6
scan-fw-ee0580647f45d712,0,14,frequency,14.974017178935094,4,0.06030802332303837,grid512,14.974017178936663,4
scan-fw-ee0580647f45d712,0,14,frequency,8.815514725188129,4,0.0071008376439446914,grid8192,8.815514725189555,4
scan-fw-ee0580647f45d712,0,14,frequency,0.022631029873364815,4,0.07485225647170067,local512,0.022631029874358614,4
scan-fw-ee0580647f45d712,0,14,frequency,0.02172414616608903,4,0.07485225647170067,joint512,0.021724146165742232,4
scan-fw-ee0580647f45d712,0,14,delay,0.8054022638155883,4,0.8639538579154378,grid512,0.8054022638155883,4
scan-fw-ee0580647f45d712,0,14,delay,0.8108457060559331,4,0.861408160120591,grid8192,0.8108457060559331,4
scan-fw-ee0580647f45d712,0,14,delay,0.24650487909871432,4,0.8628391684422629,local512,0.24650487909871432,4
scan-fw-ee0580647f45d712,0,14,delay,0.24650487909871432,4,0.8628391684422629,joint512,0.24650487909871432,4
scan-fw-a1453a551a154915,0,14,frequency,33.21315378706636,5,0.2998964852470003,grid512,33.21315378706884,5
scan-fw-a1453a551a154915,0,14,frequency,15.612450985780859,5,0.03224471447818374,grid8192,15.612450985782925,5
scan-fw-a1453a551a154915,0,14,frequency,0.08417042466594966,5,0.2998964852470003,local512,0.08417042466323796,5
scan-fw-a1453a551a154915,0,14,frequency,0.08716184015385248,5,1.1224265424758286,joint512,0.08716184015512264,5
scan-fw-a1453a551a154915,0,14,delay,2.0160028437733937,5,3.3685551241116465,grid512,2.016002843774804,5
scan-fw-a1453a551a154915,0,14,delay,2.016002843767103,5,3.6029380530611825,grid8192,2.0160028437685136,5
scan-fw-a1453a551a154915,0,14,delay,1.2555682316160959,5,3.3685566436875756,local512,1.2555682316174412,5
scan-fw-a1453a551a154915,0,14,delay,0.7265864787518792,5,3.3690550276875495,joint512,0.7265864787538978,5
scan-fw-7851abe2d25a9813,0,14,frequency,26.045996969514757,3,0.25714946635747604,grid512,26.045996969516285,3
scan-fw-7851abe2d25a9813,0,14,frequency,3.6633519211883026,3,0.006777008890881817,grid8192,3.663351921189384,3
scan-fw-7851abe2d25a9813,0,14,frequency,0.07103906249390113,3,0.25714946635747604,local512,0.07103906249590214,3
scan-fw-7851abe2d25a9813,0,14,frequency,0.06448935950390802,3,0.2290995366346672,joint512,0.06448935950326791,3
scan-fw-7851abe2d25a9813,0,14,delay,0.9056241724910291,3,3.6938118053331706,grid512,0.9056241724910291,3
scan-fw-7851abe2d25a9813,0,14,delay,0.9056241724917001,3,3.630596176712877,grid8192,0.9056241724917001,3
scan-fw-7851abe2d25a9813,0,14,delay,0.5069213953631863,3,3.6938118053331706,local512,0.5069213953631863,3
scan-fw-7851abe2d25a9813,0,14,delay,0.2739093804793205,3,2.654753671683334,joint512,0.2739093804793205,3
