session_id,sample_rate_hz,visit_index,target_index,state,reason,accepted_observations,timing_sigma_ns,cfo_sigma_hz
scan-fw-36922603b4fbdc90,10000000,864,1,acquiring,accepted PSS observation,1,988.9908383113615,200000.0
scan-fw-36922603b4fbdc90,10000000,865,2,acquiring,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,866,1,coasting,no observation inside prediction gate,1,2972.3891752294053,200019.65968913177
scan-fw-36922603b4fbdc90,10000000,867,1,acquiring,accepted PSS observation,2,935.1501524997846,141437.04269949725
scan-fw-36922603b4fbdc90,10000000,868,0,acquiring,accepted PSS observation,2,826.9750154251869,141562.6310193399
scan-fw-36922603b4fbdc90,10000000,869,0,tracking,accepted PSS observation,3,652.2359410921583,115584.91530597607
scan-fw-36922603b4fbdc90,10000000,870,5,coasting,no observation inside prediction gate,1,12677.648862410286,200400.16939677397
scan-fw-36922603b4fbdc90,10000000,871,3,acquiring,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,872,2,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,873,3,acquiring,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,874,4,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,875,1,tracking,accepted PSS observation,3,887.9189042481455,115812.80619975654
scan-fw-36922603b4fbdc90,10000000,876,4,acquiring,accepted PSS observation,1,1095.9981314335594,200000.0
scan-fw-36922603b4fbdc90,10000000,877,4,coasting,no observation inside prediction gate,1,1778.798174158396,200004.90948617243
scan-fw-36922603b4fbdc90,10000000,878,2,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,879,2,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,880,2,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,881,0,coasting,no observation inside prediction gate,3,1921.279631180563,117567.67026666395
scan-fw-36922603b4fbdc90,10000000,882,1,coasting,no observation inside prediction gate,3,1610.245572982805,116987.4252014236
scan-fw-36922603b4fbdc90,10000000,883,7,acquiring,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,885,7,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,886,5,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,887,5,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,888,5,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,889,3,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,893,3,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,894,3,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,898,4,acquiring,accepted PSS observation,1,1007.4809741189275,200000.0
scan-fw-36922603b4fbdc90,10000000,900,7,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,902,0,acquiring,accepted PSS observation,1,958.5034261341907,200000.0
scan-fw-36922603b4fbdc90,10000000,904,7,acquiring,accepted PSS observation,1,1074.7002531031749,200000.0
scan-fw-36922603b4fbdc90,10000000,907,7,acquiring,accepted PSS observation,2,992.3477152561995,141437.0330399628
scan-fw-36922603b4fbdc90,10000000,913,3,lost,no observation inside prediction gate,0,,
scan-fw-36922603b4fbdc90,10000000,923,0,acquiring,accepted PSS observation,2,844.768317322837,142186.21016431018
scan-fw-369d9f3f7741d36e,15000000,855,4,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,856,4,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,857,0,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,858,6,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,859,5,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,860,4,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,861,0,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,862,2,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,863,6,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,864,0,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,865,5,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,866,1,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,867,7,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,868,2,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,869,4,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,870,2,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,871,1,acquiring,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,872,0,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,873,6,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,874,4,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,875,6,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,876,5,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,877,5,acquiring,accepted PSS observation,1,1073.001550302765,200000.0
scan-fw-369d9f3f7741d36e,15000000,878,5,coasting,no observation inside prediction gate,1,1764.6155119213597,200004.90854688874
scan-fw-369d9f3f7741d36e,15000000,879,4,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,880,5,coasting,no observation inside prediction gate,1,4340.905812255923,200044.28681651404
scan-fw-369d9f3f7741d36e,15000000,881,2,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,882,2,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,883,6,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,884,0,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,885,2,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,886,1,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,887,1,acquiring,accepted PSS observation,1,1199.275675895446,200000.0
scan-fw-369d9f3f7741d36e,15000000,888,7,acquiring,accepted PSS observation,1,1109.6051206177553,200000.0
scan-fw-369d9f3f7741d36e,15000000,889,0,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,890,7,coasting,no observation inside prediction gate,1,3022.507022471722,200019.77816848867
scan-fw-369d9f3f7741d36e,15000000,892,1,coasting,no observation inside prediction gate,1,7120.706159219655,200123.41268244572
scan-fw-369d9f3f7741d36e,15000000,893,6,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,895,1,coasting,no observation inside prediction gate,1,11289.338760271752,200315.9446380864
scan-fw-369d9f3f7741d36e,15000000,896,7,coasting,no observation inside prediction gate,1,11280.342524291815,200315.95466886385
scan-fw-369d9f3f7741d36e,15000000,917,7,lost,no observation inside prediction gate,0,,
scan-fw-369d9f3f7741d36e,15000000,918,7,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,855,7,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,856,0,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,857,2,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,858,5,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,859,7,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,860,7,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,861,0,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,862,6,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,863,0,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,864,7,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,865,4,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,866,5,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,867,5,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,868,2,acquiring,accepted PSS observation,1,971.9054075081414,200000.0
scan-fw-3b4b781c31aeee7e,10000000,869,2,coasting,no observation inside prediction gate,1,1704.9971327066908,200004.90824549587
scan-fw-3b4b781c31aeee7e,10000000,870,7,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,871,5,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,872,6,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,873,1,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,874,7,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,875,4,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,876,5,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,877,1,acquiring,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,878,5,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,879,1,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,880,6,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,882,6,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,883,0,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,884,6,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,885,2,coasting,no observation inside prediction gate,1,23873.76069082207,201428.62375623753
scan-fw-3b4b781c31aeee7e,10000000,886,1,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,888,1,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,889,0,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,890,1,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,891,4,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,893,4,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,894,2,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,898,6,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,899,0,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,901,2,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,903,4,lost,no observation inside prediction gate,0,,
scan-fw-3b4b781c31aeee7e,10000000,906,4,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,855,4,acquiring,accepted PSS observation,1,950.3873536144638,200000.0
scan-fw-3b7ab0ade03b6679,10000000,856,4,acquiring,accepted PSS observation,2,886.8082678195918,141423.098817652
scan-fw-3b7ab0ade03b6679,10000000,857,3,acquiring,accepted PSS observation,1,1063.4272113483125,200000.0
scan-fw-3b7ab0ade03b6679,10000000,858,4,tracking,accepted PSS observation,3,985.3749349423481,115493.75869302286
scan-fw-3b7ab0ade03b6679,10000000,859,1,acquiring,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,860,1,acquiring,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,861,6,acquiring,accepted PSS observation,1,1129.47032934365,200000.0
scan-fw-3b7ab0ade03b6679,10000000,862,6,acquiring,accepted PSS observation,2,948.2894813219181,141423.09525115983
scan-fw-3b7ab0ade03b6679,10000000,863,2,acquiring,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,864,1,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,865,7,acquiring,accepted PSS observation,1,979.319855782672,200000.0
scan-fw-3b7ab0ade03b6679,10000000,866,3,acquiring,accepted PSS observation,2,783.7041977992191,141562.4649850681
scan-fw-3b7ab0ade03b6679,10000000,867,2,acquiring,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,868,5,acquiring,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,869,3,tracking,accepted PSS observation,3,603.0217496649699,115683.40735991138
scan-fw-3b7ab0ade03b6679,10000000,870,5,acquiring,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,871,2,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,872,5,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,873,2,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,874,5,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,875,1,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,876,6,coasting,no observation inside prediction gate,2,15261.913263614782,142887.90848373625
scan-fw-3b7ab0ade03b6679,10000000,877,3,tracking,accepted PSS observation,4,564.6167297686277,100934.05450265856
scan-fw-3b7ab0ade03b6679,10000000,878,1,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,879,4,tracking,accepted PSS observation,4,623.0982982261497,102785.29300387154
scan-fw-3b7ab0ade03b6679,10000000,880,7,acquiring,accepted PSS observation,2,921.2696934240038,141812.70200560743
scan-fw-3b7ab0ade03b6679,10000000,881,4,tracking,accepted PSS observation,5,430.2418053580769,91900.34234367068
scan-fw-3b7ab0ade03b6679,10000000,882,4,tracking,accepted PSS observation,6,384.60741827487425,83755.09307977122
scan-fw-3b7ab0ade03b6679,10000000,883,5,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,884,6,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,885,6,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,887,1,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,888,7,tracking,accepted PSS observation,3,762.1699498803277,116376.40504114017
scan-fw-3b7ab0ade03b6679,10000000,889,7,tracking,accepted PSS observation,4,602.4814517670408,100705.8155265368
scan-fw-3b7ab0ade03b6679,10000000,890,2,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,892,6,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,895,7,tracking,accepted PSS observation,5,621.7759217942264,90902.39007052085
scan-fw-3b7ab0ade03b6679,10000000,896,3,tracking,accepted PSS observation,5,674.8581023355546,94989.23616102774
scan-fw-3b7ab0ade03b6679,10000000,897,2,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,901,5,lost,no observation inside prediction gate,0,,
scan-fw-3b7ab0ade03b6679,10000000,904,3,tracking,accepted PSS observation,6,598.7859429958861,88970.3503047479
scan-fw-3b7ab0ade03b6679,10000000,910,7,coasting,no observation inside prediction gate,5,1213.0246633289044,96965.43880601227
scan-fw-3c965db47d95e0db,20000000,854,5,acquiring,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,855,0,acquiring,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,856,3,acquiring,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,857,3,acquiring,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,858,1,acquiring,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,859,1,acquiring,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,860,1,lost,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,861,0,acquiring,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,862,1,lost,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,863,7,acquiring,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,864,0,lost,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,865,4,acquiring,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,866,6,acquiring,no observation inside prediction gate,0,,
scan-fw-3c965db47d95e0db,20000000,867,3,lost,no observation inside prediction gate,0,,
