sample_index,time_s,raw_phase_deg,compensated_common_band_phase_deg,raw_rx0_abs,raw_rx1_abs,common_rx0_abs,common_rx1_abs
75236,0.0300944,-110.753463745,55.2949912639,61.2943687439,30.4794998169,24.2141668373,36.6186719636
75237,0.0300948,-176.927810669,49.4707616245,75.6637268066,142.042251587,15.6851555865,132.034941938
75238,0.0300952,22.4636039734,-153.509077117,39.8120613098,130.357192993,75.7286719696,106.065168665
75239,0.0300956,-26.3018817902,164.198325641,175.171340942,73.9256362915,117.214258024,91.6441727411
75240,0.030096,-19.1336421967,-90.5560465215,98.4073181152,101.192886353,64.3170575854,37.6088346106
75241,0.0300964,122.945922852,-137.616093259,86.4927749634,65.9242019653,158.166408962,98.8049267329
75242,0.0300968,136.945007324,-26.8265838817,126.846359253,153.075149536,89.9535156886,69.8408574454
75243,0.0300972,-22.483127594,-168.277332784,152.472946167,77.7946014404,51.544208196,21.0515705423
75244,0.0300976,175.354553223,92.6201934908,152.328582764,65.0076904297,128.689828886,42.3919420015
75245,0.030098,-32.7271995544,-143.107763427,32.2490310669,53.225933075,14.6455286069,24.8494479896
75246,0.0300984,-38.0080718994,-169.883064459,191.039260864,66.4078292847,116.267268789,37.1066740214
75247,0.0300988,-72.7936477661,-77.1633108966,89.8443069458,141.173660278,45.3752290662,95.5766564799
75248,0.0300992,13.5502510071,-25.5451775625,133.003753662,178.868682861,100.835478432,183.209662405
75249,0.0300996,-53.0430870056,61.2883080539,141.650985718,79.0253143311,179.307459825,71.667767168
75250,0.0301,171.667022705,10.9700150041,192.416229248,74.7328567505,190.082410632,47.5065859261
75251,0.0301004,-120.94783783,138.446092986,260.432342529,47.4130744934,216.02648494,72.0961933795
75252,0.0301008,-103.625984192,-82.7677867997,124.679588318,107.856391907,78.2660755507,113.544162378
75253,0.0301012,-42.4692344666,32.1363996946,113.70136261,126.19430542,104.07835877,103.920470385
75254,0.0301016,159.613830566,80.0837565567,101.390335083,31.1448230743,70.8290897889,48.9155346169
75255,0.030102,178.520492554,-174.994224759,190.055252075,30.3644542694,45.7669126824,39.9964447314
75256,0.0301024,-92.0906982422,161.207333176,35.9026451111,21.3775596619,101.374866329,12.8355914122
75257,0.0301028,-66.1357650757,115.447710009,243.829864502,45.8911743164,175.856529169,65.2389713697
75258,0.0301032,-129.171279907,128.710876093,136.242431641,92.1954498291,154.067397147,43.0674658713
75259,0.0301036,66.3819122314,77.8225256675,106.569229126,57.2188796997,96.3830774363,33.5384795949
75260,0.030104,-24.4612522125,52.8974327196,114.865135193,14.317820549,47.5288061099,29.515279497
75261,0.0301044,-104.359451294,91.5783148071,170.519790649,151.029785156,62.2659775878,160.160909045
75262,0.0301048,-85.2720031738,135.038748417,86.8331756592,267.421020508,93.7632091039,243.18640482
75263,0.0301052,114.059333801,176.568423438,97.1236343384,116.275535583,44.8460558146,138.995125972
75264,0.0301056,112.991325378,-170.280492441,62.1771621704,147.122406006,86.760879724,148.427242467
75265,0.030106,7.41691303253,-93.8387620409,103.324729919,56.0802993774,86.6741313753,62.3058892103
75266,0.0301064,168.773132324,161.909725381,68.4105224609,142.351669312,60.2416154227,126.536120387
75267,0.0301068,172.362472534,-152.674353894,129.259429932,103.846038818,113.742261929,115.330574791
75268,0.0301072,150.255111694,-47.4722339156,101.980384827,72.732383728,75.7275269716,45.9199384456
75269,0.0301076,-158.706497192,55.5644343376,104.923782349,11.1803398132,130.170610802,30.0568371323
75270,0.030108,169.89666748,-64.5977099588,126.253707886,46.3249359131,102.059444559,3.2963116442
75271,0.0301084,-61.5570678711,-32.0162101989,19,109.178756714,43.1732385441,37.8132310889
75272,0.0301088,-114.851417542,36.2859948439,60.8276290894,112.111549377,87.2429849087,21.1999620387
75273,0.0301092,21.5981216431,69.1696250857,176.70880127,58.051700592,153.228266879,34.4794599019
75274,0.0301096,150.984268188,-146.540202064,88.8369293213,132.094665527,86.3184178289,118.580885954
75275,0.03011,-29.2292118073,74.5966726025,122.576507568,204.628921509,81.0167432789,180.091794117
75276,0.0301104,-49.4162406921,129.928555193,89.8943786621,47.2969322205,184.164997366,74.8610926768
75277,0.0301108,83.2792434692,8.00461468236,161.297866821,64.6297149658,58.8410082351,72.1483580209
75278,0.0301112,75.9819946289,148.171202183,214.336181641,135.059234619,129.02659341,102.960654828
75279,0.0301116,-170.416717529,-21.8414843572,76.7919235229,58.8217658997,78.988895198,46.5906001233
75280,0.030112,-33.723739624,12.3422970755,47.1699066162,200.089981079,38.0958756268,184.179797202
75281,0.0301124,83.1444168091,37.3719327832,165.245285034,109.658554077,60.9017337458,115.428063527
75282,0.0301128,-17.1952972412,-57.6453030176,150.572250366,64.070274353,66.7904787458,56.9356951888
75283,0.0301132,123.131088257,-9.69202478409,26.2488098145,84.4807662964,74.6319307846,72.6010407603
75284,0.0301136,17.6206798553,-51.5922841842,33.8378486633,82.2009735107,53.7015155071,56.7594383529
75285,0.030114,0.343084394932,17.7440617,56.5685424805,118.088951111,29.7428916274,41.8676800062
75286,0.0301144,-130.096420288,-102.893080992,90.3382492065,62.8171920776,45.5710564904,16.2529583569
75287,0.0301148,44.2831497192,-139.747125258,146.219024658,140.698257446,117.885848696,85.6092435834
75288,0.0301152,-106.382064819,-144.802534084,100.568389893,103.227905273,48.5073297188,141.25889277
75289,0.0301156,-49.0149116516,56.5269087296,150.003326416,89.2748565674,84.951543154,63.2368928626
75290,0.030116,133.74659729,13.3083135089,121.264175415,74.1080245972,45.8966783492,87.4580515968
75291,0.0301164,-175.001861572,-2.85267590993,210.02142334,211.009460449,148.529006034,117.561551981
75292,0.0301168,164.841064453,58.5474891348,92.3146820068,76.9675216675,67.1991242474,49.1099817745
75293,0.0301172,9.62480926514,-96.2783389512,150.721603394,65,36.7883703592,33.1063378125
75294,0.0301176,-13.2688932419,-99.241341443,102.156745911,58.8557548523,69.6315833177,68.3440323774
75295,0.030118,78.1718215942,109.171853981,198.567367554,38.3275375366,125.619822634,45.1210228861
75296,0.0301184,144.353485107,160.458949031,177.132720947,204.55317688,211.047043606,128.447907635
75297,0.0301188,154.168258667,-158.852594943,158.751358032,117.098258972,183.031462139,22.8106391362
75298,0.0301192,156.132781982,-74.1394437215,171.230834961,136.945236206,93.978522566,39.7974470454
75299,0.0301196,100.166870117,65.6850445763,142.393814087,152.856140137,111.239351592,41.8249528077
75300,0.03012,-127.463264465,108.049275347,98.488571167,88.2383117676,27.5709564877,27.8865443237
75301,0.0301204,-14.1574859619,52.3731290442,231.294189453,59.4642753601,144.766085796,70.8624128367
75302,0.0301208,-102.094749451,141.662971421,14.3178215027,28,110.534200602,63.2182532411
75303,0.0301212,-156.177246094,84.7362824696,76.216796875,65,52.9741092493,72.5622078244
75304,0.0301216,67.5140838623,141.599010845,135.723999023,110.059074402,88.8916129695,91.5680750088
75305,0.030122,-50.1534004211,67.7926819883,120.41594696,103.947105408,86.5748836362,81.5830507353
75306,0.0301224,100.281768799,4.02670394349,83.6002349854,140.80128479,59.4037657726,133.054986317
75307,0.0301228,135.190612793,147.599627294,106.794197083,77.6208724976,107.542936321,49.7047670502
75308,0.0301232,12.9094057083,79.0550204147,73.4098052979,71.4002761841,91.135645429,108.310202714
75309,0.0301236,-106.565063477,124.287434472,125.765663147,41.3037528992,113.046138541,24.8154424813
75310,0.030124,-126.4140625,139.164131315,133.093948364,83.4865264893,110.763033617,89.7381808913
75311,0.0301244,61.5665168762,87.8727420806,134.238586426,132.423568726,87.4876523756,94.561427649
75312,0.0301248,37.0300331116,136.571472802,131.003814697,172.609390259,138.682820705,120.949994877
75313,0.0301252,79.8643875122,-125.946531149,63.1506118774,70.0071411133,36.5757958045,143.348724231
75314,0.0301256,-129.26348877,-133.433577657,105.095199585,139.20489502,60.9354506338,95.003411119
75315,0.030126,-179.894317627,136.185551174,80.0249938965,149.05368042,60.5816683063,168.553503465
75316,0.0301264,-12.845079422,-46.2033015921,34.9284973145,64.1326751709,28.5780255984,42.9944621143
75317,0.0301268,-157.682876587,107.917976776,78.390045166,198.708343506,88.3380547161,172.213507335
75318,0.0301272,-157.126098633,167.543101854,243.813461304,46.7546806335,186.693397281,55.9488989792
75319,0.0301276,-24.9297122955,43.73885039,162.049362183,109.274879456,214.888182776,85.6309245046
75320,0.030128,34.2136535645,73.5261664732,49.8196754456,111.485420227,55.9159056994,71.7271707019
75321,0.0301284,153.959289551,36.6782800983,227.107910156,111.892807007,109.868601426,182.913880791
75322,0.0301288,-96.7447738647,165.875888315,142.298980713,193.865921021,16.4322844355,115.382725034
75323,0.0301292,125.788963318,-126.418256575,90.5096664429,37.4833297729,41.9761230256,53.6707223468
75324,0.0301296,20.9650821686,-127.62895801,36.3593177795,87.4757156372,3.06161778358,61.5529376601
75325,0.03013,59.0564498901,71.7102228324,22.0227165222,110.385696411,47.2088454617,107.043547373
75326,0.0301304,82.8247375488,110.943908637,210.523147583,24.1867733002,137.775050277,73.092748837
75327,0.0301308,9.83996582031,162.147483714,115.121665955,146.030822754,185.609373527,104.029934418
75328,0.0301312,-150.406616211,138.681183321,181.796600342,21.9317131042,144.528244364,37.7593744712
75329,0.0301316,-99.3442459106,-127.83355155,84.0773468018,39.8497161865,26.942397234,45.3133188836
75330,0.030132,-20.0801830292,42.3626455978,183.847763062,70.2139587402,132.356611434,52.0504010162
75331,0.0301324,-29.8459300995,14.1528218654,2.82842707634,49.7292633057,23.6428013184,49.7911960142
75332,0.0301328,-117.461799622,136.757083952,143.840194702,123.166549683,86.7499025253,121.114239586
75333,0.0301332,-81.2373580933,-94.9641377596,172.699157715,107.186752319,51.5421127907,105.973923142
75334,0.0301336,49.969871521,-22.6748057506,121.264175415,108.300506592,28.7870026653,86.9867881279
75335,0.030134,59.1194992065,178.065217582,82.2009735107,40.1995048523,22.5074431887,51.8780368973
75336,0.0301344,115.971427917,39.4625591261,120.41594696,111.126052856,132.30162155,85.2197669527
75337,0.0301348,19.2232322693,4.63105552703,129.062011719,36.6878738403,178.109174184,43.0760430294
75338,0.0301352,107.680488586,178.246272872,74.946647644,178.807159424,39.7429919499,146.031744101
75339,0.0301356,-15.0046749115,-163.090239585,92.4391708374,125.896781921,109.95593777,128.834738682
75340,0.030136,117.706886292,71.0092269332,34.7131080627,78.8733139038,83.0818716352,108.228445861
75341,0.0301364,63.6127166748,150.056287019,186.697616577,26.2488098145,150.450204801,23.537387499
75342,0.0301368,-40.9781227112,99.4465683436,189.747192383,84.4807662964,121.792538628,114.346825111
75343,0.0301372,-86.8845596313,157.023650635,121.037185669,128.456207275,150.508175973,89.6122216739
75344,0.0301376,-73.4363555908,-40.0180907124,59.5399017334,91.0823822021,22.5930987714,68.0923763665
75345,0.030138,36.8932876587,41.1737567635,75.106590271,104.350364685,23.7354557192,66.6462195472
75346,0.0301384,10.8215723038,-137.469416438,93.7443313599,159.539978027,122.342526904,113.449891289
75347,0.0301388,-14.0407409668,-139.232036756,151.238220215,81.7067871094,65.1423129309,147.737560594
75348,0.0301392,143.582885742,-124.864031813,128.00390625,97.8672561646,62.916467434,48.9597222954
75349,0.0301396,-61.7186851501,64.6141648884,169.097595215,77.8845291138,126.881065238,33.5295237445
75350,0.03014,-43.0656356812,15.4284419441,120.037490845,12.041595459,101.124055774,35.5475356224
75351,0.0301404,-128.222595215,142.71900089,110.063613892,148.946289062,67.6078955495,108.039626726
75352,0.0301408,136.880599976,-114.674411051,46.2276954651,78.7718276978,73.0091935601,54.7415281611
75353,0.0301412,-165.847579956,50.9478583788,74.7328567505,160.078109741,40.4825824857,146.767512398
75354,0.0301416,108.732810974,-8.94707795851,125.431259155,48.0104141235,70.4655966143,84.9611204381
75355,0.030142,-76.3612365723,-106.346420469,94.9210205078,131.487640381,45.6293769659,65.9125383053
75356,0.0301424,81.1424026489,178.326625676,47.2969322205,42.1544761658,28.9192176749,124.260473934
75357,0.0301428,-34.229763031,141.393250559,32.5576400757,215.244033813,46.9775958659,169.549243075
75358,0.0301432,-4.79634141922,-99.2871359241,42.0475959778,83.0541992188,33.6877323536,79.4959928514
75359,0.0301436,0.639139175415,-45.5423912775,117.004264832,40.6078796387,113.352325245,41.7010964647
75360,0.030144,123.485809326,-148.005632387,48.3838806152,86.8331756592,64.5450209551,39.1417165383
75361,0.0301444,144.605194092,15.827537465,80.610168457,65.9242019653,91.0663143917,83.3908848127
75362,0.0301448,106.382400513,26.1368352352,118.06778717,92.1303405762,135.511586652,46.5652474712
75363,0.0301452,166.353973389,-126.066763549,55.0363540649,88.645362854,38.0072835689,63.4025445659
75364,0.0301456,85.8239059448,-74.5009251217,223.331604004,22.6274166107,163.974177107,41.150578108
75365,0.030146,106.34387207,21.7721339891,207.086929321,42.0594825745,168.787875098,61.7267710839
75366,0.0301464,0.465809047222,-32.7037917297,133.416641235,101.414985657,196.060776242,91.0227301727
75367,0.0301468,-52.1980438232,-66.3499303763,86.8158950806,90.354850769,48.6930858351,62.6706023321
75368,0.0301472,164.029541016,-108.778548616,139.186920166,22.5610275269,75.8958519939,89.3649234629
75369,0.0301476,151.570022583,5.98635186454,49.4064750671,183.575592041,91.7662406007,118.222441167
75370,0.030148,124.346237183,76.2736484899,145.67086792,74.1484985352,82.6768831608,17.0550826137
75371,0.0301484,-46.7854385376,65.1036096195,112.92918396,142.888061523,38.2510421608,124.442378909
75372,0.0301488,-49.5858421326,126.024641477,135.247924805,100.179840088,70.974926133,112.753811708
75373,0.0301492,56.5466880798,5.29556554899,16.4924221039,16.2788200378,59.5045354699,46.4716729743
75374,0.0301496,-94.1277770996,-98.3195940165,119.067214966,104.076889038,105.982160698,73.7645365627
75375,0.03015,61.969669342,150.522384316,205.730422974,163.217651367,160.139049005,74.7162507173
75376,0.0301504,-60.9453926086,165.058739091,27.6586322784,94.9210205078,85.1721043524,72.9896774322
75377,0.0301508,-21.5244255066,27.9825124007,48.8773956299,168.18145752,101.616104737,88.848391877
75378,0.0301512,-27.8084602356,-26.0890322752,208.693557739,107.837837219,137.32862998,130.797328088
75379,0.0301516,43.9936714172,-160.961376855,28.7923603058,159.411407471,103.604867064,105.494087184
75380,0.030152,137.826828003,26.6084490295,138.852432251,50.8035430908,70.3169279668,79.0264718937
75381,0.0301524,-178.667770386,-2.57065831677,63.6396141052,48.6620979309,46.5663928235,16.6676823944
75382,0.0301528,127.369865417,-141.925240041,132.800598145,175.002853394,159.603046015,163.579585743
75383,0.0301532,18.7505645752,-173.720710284,153.062072754,120.768379211,108.630915314,133.184926332
75384,0.0301536,-13.5386972427,-139.628528338,95.3519744873,38.078868866,64.4362220417,34.7814770481
75385,0.030154,-164.706176758,-50.3034029184,180.488220215,23.0217285156,132.799085271,55.9722920097
75386,0.0301544,145.533035278,55.9833743325,68.2495422363,181.024856567,76.2720606431,113.643613142
75387,0.0301548,13.1539421082,-127.874938119,203.039413452,139.789123535,96.588802337,98.2588822687
75388,0.0301552,-48.7387161255,-122.199483449,23.3452358246,159.326705933,81.2644595597,154.286158938
75389,0.0301556,2.28641486168,76.2574791961,108.231231689,90.7854614258,93.3144440276,33.0058999211
75390,0.030156,23.4069805145,133.154187057,82.4196548462,137.102157593,119.706342578,135.942090028
75391,0.0301564,-138.17578125,126.4751463,219.246444702,160.153045654,168.737842727,103.021007778
75392,0.0301568,-138.146911621,165.519360252,143.669754028,129.28263855,186.652417343,65.6161731464
75393,0.0301572,-173.812927246,-105.546054695,101.079177856,74.8131027222,77.6207269934,89.6844916412
75394,0.0301576,-13.219083786,153.626862579,163.168624878,60.0333251953,128.859313797,56.160593343
75395,0.030158,-117.20173645,135.849942089,80.6597824097,150.68510437,73.2282281679,124.854185259
75396,0.0301584,-54.1038703918,150.245980617,132.136291504,48.0936584473,151.707884369,46.5984774259
75397,0.0301588,77.0972824097,-113.363500137,54.8178787231,90.354850769,43.7470259983,47.0548282491
75398,0.0301592,134.173995972,-52.6128109337,56.2938690186,87.1320800781,38.6129182472,42.5937894478
75399,0.0301596,11.4696569443,-51.0185801637,130.541183472,147.122390747,150.310020069,136.610933024
75400,0.03016,-28.6559104919,-38.9205640662,90.824005127,144.003463745,70.7090060629,179.569822114
75401,0.0301604,8.25645542145,113.105064514,92.9569778442,105.550941467,73.9593369189,28.4844248078
