joint_state,session_id,rx0_tracklet_id,rx1_tracklet_id,review_agreement,distinct_paired_visits,rx0_stored_top_id,rx1_stored_top_id,joint_best_number,joint_runner_up_number,joint_train_leader_persisted,joint_best_eval_rms_hz,joint_runner_eval_rms_hz,rx0_individual_best,rx1_individual_best
scored,scan-hop-56b26a40cfeca91f,sha256:37e5500bbc0d619dda64b7bfeabaf33827e0cd725ca10bc5a8c23e3856d74fb5,sha256:eee74ca95fa41349438b7797613ddaa753a533a68f17eb83edebe411546a44cf,same-leader,6,65829,65829,65829,59077,True,117.44115100381066,1426.6158108879577,65829,65829
scored,scan-hop-56b26a40cfeca91f,sha256:3b8312a02575e500d35c2fcbd70f7ee41e7fcc8be46b87235551f5d5079c2342,sha256:ba3a95ca519eca32fcbf93dd28a2f21018a585b73871b842fec9825582cfbb6f,same-leader,8,57508,57508,57508,55349,True,62.043305883961594,1294.262607711166,57508,57508
scored,scan-hop-56b26a40cfeca91f,sha256:6359f5e125ee4441616431288c454d3535fa52c344682549839d1342ca5bbcd7,sha256:401cc7620e90b49b4fca76a733573414841a1472c4886b2bcc684a31702a2adf,same-leader,21,64255,64255,64255,58842,True,103.90449409647069,1744.731405688799,64255,64255
scored,scan-hop-56b26a40cfeca91f,sha256:7a1a28f2942a0ec939b64be18eae900fdb872c2789440bd676b863a7e5ad1667,sha256:eec629d91de4f851b284008dbede8b41765b333685962c2609cd64bf1a59242b,unreviewed-side,7,,64255,64255,59952,True,73.11642173231043,214.83897336626188,64255,64255
scored,scan-hop-56b26a40cfeca91f,sha256:7cf026a319bf8f9c345633857b4d7b82491ada033602aaa0d5e7aab0880ecdcb,sha256:073e315be9aad67d8e6b4f9ddb9550fda979a5c638074b735e56b085b6a0adf1,same-leader,15,64255,64255,64255,59952,True,179.0586517809219,512.5834120485752,64255,64255
scored,scan-hop-56b26a40cfeca91f,sha256:ae1c5d58547dc2b998e2c4b2323ce362483b08b507fbbced49684cf9af0c83c4,sha256:7673d4dd1cc5e793c7b6add0cdca29da91d8f79db9bf389943a8de98a706cec1,same-leader,12,58842,58842,58842,59952,True,127.36821034569351,1084.2629528487566,58842,58842
scored,scan-hop-56b26a40cfeca91f,sha256:bd71111fb0495c0ff4a8b0c7626c1f31a92d267594202284c491bc2a60d3b592,sha256:3833a8a88beb042cb784cdf5f3c53cba08d8442d170b2c7fcda64a7791b2dd76,same-leader,3,57508,57508,57508,46074,True,110.94200241391368,2572.0318857741795,57508,57508
scored,scan-hop-56b26a40cfeca91f,sha256:e1931604fc38e524115ab316f812c7ec243a918326d3dfae274aa2d9e740a2f8,sha256:500c5e08f730f93c18be6c4e27aa6711c9e5d263fe5c80e66fe7a8bb13d42d9b,unreviewed-side,6,,67080,67080,63642,True,127.20786924010714,382.11548773974,63642,67080
scored,scan-hop-578e39674991dd86,sha256:1a2f74602fc9779490551ae94ca0f88aa6e88b948ff8bb380dc170d9290f1733,sha256:6f9fcfbd142cd28e423c61ab45ab4f8ee03741cd5e04a4ba149e5c46504dd4c8,same-leader,33,65209,65209,65209,64434,True,118.51575540594423,1129.530227610302,65209,65209
scored,scan-hop-578e39674991dd86,sha256:246dc569e76c011b70afb463e201fc1e08d0cde1114c7e8ea6cb3be4c7e3bd08,sha256:314f7e7f198f365e197bb13e8c9ee819c8cdf9b06663282160025b5954106805,same-leader,9,63859,63859,63859,58622,True,993.324627773973,1151.491707794295,63859,63859
scored,scan-hop-578e39674991dd86,sha256:246dc569e76c011b70afb463e201fc1e08d0cde1114c7e8ea6cb3be4c7e3bd08,sha256:7435b6326185cb119b9e4430770b4e4e93175cca1467ae9914112172bb918871,different-leader,3,63859,59575,59575,63859,True,1318.6273733547082,2048.0796146576185,63859,59575
scored,scan-hop-578e39674991dd86,sha256:2558e0c0ff3083bd157c75ba68f56c7559efefd5374919c493ccbafa76cf8250,sha256:41174608b422fffe20d5d060b2ec167a6d0c98becf440e18fed1502bf703d116,unreviewed-side,6,,57524,57524,47916,True,72.45882791064199,438.0471245948787,57524,57524
scored,scan-hop-578e39674991dd86,sha256:42b388ab784dc2ae26df1b2ea6c7921b3d9332d0fbdfb8bd335779eb40b537e1,sha256:5bb5451166fa5a1a22f87fd80b8a37b6846790dbaf20053370991a0176f6a553,same-leader,12,57524,57524,57524,57507,True,132.11339455154325,1635.2548716347892,57524,57524
scored,scan-hop-578e39674991dd86,sha256:479d408892211ac9c0212825c8edd17442cf517838850f21c5037cdc9df65e6b,sha256:ff62f46b70b187132ec36fd047238773c65732d56689d9f32c1d23f7c27ffd12,same-leader,13,64434,64434,64434,65209,True,106.56995684818672,402.8087263237874,64434,64434
scored,scan-hop-578e39674991dd86,sha256:64a5c1db183c1acc83082295882c7760e95fcb8fb25fb95c70fad6669fd9917f,sha256:7435b6326185cb119b9e4430770b4e4e93175cca1467ae9914112172bb918871,same-leader,7,59575,59575,59575,63859,True,478.4168285775522,2073.3357555084986,59575,59575
scored,scan-hop-578e39674991dd86,sha256:8ee4869779a4f0e5d11828f1f90dca2ba8dac28dd676f50d3005f83c16e0c031,sha256:9d4ac721bf36d8fa0af3f4d01a05346c2f5675662c07cf176b153bd377ab2759,unreviewed-side,6,68845,,68845,67977,True,79.20228511672025,1997.7563034368407,68845,68845
scored,scan-hop-578e39674991dd86,sha256:b3af34ce79d7c9c31724f42da8e95cc63d8692b9f30933428e81a202514d1b54,sha256:09aac48db08d2e02137d4b339aba4689c7874b06822c11fbdadf01c358b04496,same-leader,11,63859,63859,63859,52585,True,117.43642143375709,1122.1116653688362,63859,63859
scored,scan-hop-578e39674991dd86,sha256:ba483dc7df802338a6da3a782a8568f901fbdc62222b998cdba61c6509ed9b29,sha256:a1087e747a8c01808196702f4efbb45a02fcd6a1cbcb2b7a1a1c0e10d22c3907,same-leader,14,64434,64434,64434,65209,True,81.10053977182923,417.0100850558473,64434,64434
scored,scan-hop-578e39674991dd86,sha256:bca61d63f80c0e928b1fd8116043689286a510e49a599b9d5cc4673ed76eb043,sha256:c74054aa5045f99ca1add1eb4ca3f3a46e4bec17aa9131f55276fbccce7c9b88,different-leader,9,65209,64434,65209,64434,False,177.10092199317137,171.1527589342867,65209,64434
unsupported-empty-candidate-union,scan-hop-578e39674991dd86,sha256:c3f9e1bc56f3b7e50dbe9506f7266f1ddcbb7a7c21a5e3e47ee98145a8f1e1ed,sha256:2e93192d7548aa8640a6e7796d46bd753cf793d1a7ed4b390af691b6230ea019,unreviewed-side,9,,,,,False,,,,
scored,scan-hop-578e39674991dd86,sha256:cd5afa308d07a5997b8b51f44aaac215c51e49ae025260718a6d4c332e91afd1,sha256:5ee0a78b44d92a4bb0f993f22f3ececd17db61ba3b3fd58d8c32aa89a2518140,same-leader,8,57524,57524,57524,52561,True,63.555569625050964,2377.431431410221,57524,57524
scored,scan-hop-578e39674991dd86,sha256:d44c6841a8f5f0fe0cec5cc7205f4d0c45560de15eb60dafb060deefab0a772a,sha256:02cd1927e9b0f6fc27b2a3f2ff1cf54a8fe142c25011f7ae4421d09edf394d0b,same-leader,11,57524,57524,57524,47916,True,71.14036987051351,1159.1733553801453,57524,57524
scored,scan-hop-5878893927a7b8f9,sha256:0ad59eb0b4710ded2ece49f6fcb063d99067b0c0cc55f3ab53523df9b79ce94a,sha256:fafa5dfa563b8c0332323d2fbd520044ad8c70e09850e7b3d9366a9cd2f3f0b1,same-leader,9,61527,61527,61527,64372,True,97.81467058581013,577.9688351927568,61527,61527
scored,scan-hop-5878893927a7b8f9,sha256:2126d7cacd8a40ffced397d9016814b7be0c8fc7068deb845ea70e17b3584223,sha256:a73f12e7e62e0cbb7f1bc17055118bd6dd9c14a2c6f6647004fdbf3f55bb8b06,unreviewed-side,3,68613,,68613,67984,True,157.5891310410989,1693.3626268403152,68613,68613
scored,scan-hop-5878893927a7b8f9,sha256:621e362ff90cc0480be604e50a3d11684e99239b6e2c494ee499857b3cb58032,sha256:02398d69697942f4efd07c1801486f3551a955a37ede46e06a97fa3ba8def739,same-leader,29,65473,65473,65473,53392,True,141.48531855882334,426.70019678481435,65473,65473
scored,scan-hop-5878893927a7b8f9,sha256:a7e55748bb8d5253d6cc594264c1f78d7bd99043e19df9bf8fdba46d9b0015dd,sha256:5a86e8693a9a8a269423fae09ea8c9ebc4c659e7a785879ab7c772be0dbe1fd9,different-leader,15,61057,69152,69152,61057,True,140.08867182799054,967.0775180800562,69152,69152
scored,scan-hop-5878893927a7b8f9,sha256:ab0b640307aa63d8b0b804e7f8ce004162cdac014ca698ba97e689b6e768dea1,sha256:335ceefc6513e222871c8c1a180aef8b53dc6a8136a1bd39f4c8df4672bf740e,same-leader,5,61529,61529,61529,60068,True,146.12434486737035,1528.2495557038535,61529,61529
scored,scan-hop-5878893927a7b8f9,sha256:b2fadb491e569896d598971831b640ec7789467b7e53fcb2ab015e78f9a66e01,sha256:c1a363a3ea2e669cd3214cc042071d958b7d0ea433ebbc7a325894dc7064c6de,same-leader,22,69152,69152,69152,61057,True,91.02136477015235,698.6933826502466,69152,69152
scored,scan-hop-5878893927a7b8f9,sha256:db2ac2d20b196cf44a77fc627ae9e1f59ba674a4586ddd8f08bfdb6cc74b4ab4,sha256:2466504ad51bfa6d9bce7f43923975a68518fe5bc18e6cc417609851fd17dcc4,same-leader,13,61527,61527,61527,64372,True,76.63459611368724,512.527602147077,61527,61527
scored,scan-hop-5878893927a7b8f9,sha256:f5bc6259d9fa6cf6741ecb155cf716dc55065a02c07c820e63fc12bd36978992,sha256:86e809e9b220c13f67392b0eeb3ca03b60366b13c8a538aa915a2ce63116939c,same-leader,30,65473,65473,65473,69996,True,104.87529983643205,408.6320351135416,65473,65473
scored,scan-hop-597d327be52d6fec,sha256:30adb40e3f5f45f4b68b3a7380094bf32450366a88fd97b4fad011a6dec56a76,sha256:7de66c99388eb969325984d0eea27a373a97ef34ff89d96287ba6af39cc90fa1,same-leader,26,58041,58041,58041,62510,True,119.57911003473528,4303.6937879661145,58041,58041
scored,scan-hop-597d327be52d6fec,sha256:48b2f7d272cc1c3143bd6dc588824bd3e85d99580f2440656a9dd64210d44a26,sha256:fe7af0fc3223589cd1a805fdec6931247cc01d3632c7e8ae0c946f7e9e2c0cd9,same-leader,5,59008,59008,59008,66484,True,172.74328492028923,2125.7041068940075,59008,59008
scored,scan-hop-597d327be52d6fec,sha256:59fa0a8b98bf2c3e3400b6ba5567821e1d77dcf85616fb0c8c0de5a43c4ea929,sha256:660e1ebbe3266b5d44bbcf5321a5807d7ce7828ad86ffb9924f5ae918e6e1600,same-leader,22,59008,59008,59008,62567,True,125.95929005711916,3527.922508434109,59008,59008
scored,scan-hop-597d327be52d6fec,sha256:7a36fe02ebe789393413a921ddd1b0c1e3a48331389f08347f904436247f079c,sha256:24fe8a8e8dc3acb854eaa36f1ae94b6b6eed3fb7655c2bfc3640cfa305c4a8bd,same-leader,5,59008,59008,59008,66484,True,153.64197843458626,2728.9159193893893,59008,59008
scored,scan-hop-597d327be52d6fec,sha256:7d075d922cc7cfa4ebf658cda7c4aa71a6eaa1466435381be406307108df33c1,sha256:e24f9094d45fec9c6a675623c9d58f5350c1e0161517984f81619490f13e9167,same-leader,17,58041,58041,58041,59002,True,135.59996051942537,2630.569675163287,58041,58041
scored,scan-hop-597d327be52d6fec,sha256:874d75bccf8d52b0f6ce071bc53e034e8fea80256c8d62343040f0c16aefac5f,sha256:3c3a7a0269134c3a8bb8c98296402d7f1010c9c3d1b4f5eafa79b170526804bb,same-leader,5,60334,60334,60334,61540,True,92.62526029874488,1523.1065589457717,60334,60334
scored,scan-hop-597d327be52d6fec,sha256:ac2ce2b3a2207669fefe576e1de40f59e77459884fc46260a2f5a21666bffe83,sha256:54e2a3d17b63b3e5f4f66435220f97dd186d4404c185a75bbd71966520cc5ab5,same-leader,5,64001,64001,64001,53138,True,94.17739809247234,916.1933213425872,64001,64001
scored,scan-hop-597d327be52d6fec,sha256:b0871c24a1b64dfd33fa44f8b469fc02a762b67b4090c228e7e3937208ad3f99,sha256:4325ab8f316410b214fc055943c328ec9dd5a17939a1149f11f3000dd601cfc5,same-leader,8,58238,58238,58238,53138,True,97.87277292915543,1955.8286232348225,58238,58238
scored,scan-hop-597d327be52d6fec,sha256:b5ead13b514800f6582439f9231f6bbaaca7008527e7cc554fb19a35720f2f9e,sha256:7dbf4d3b4a596e001e2ea191655c7b65103c3b4ffaeeaa01ab0373cae4604ae1,unreviewed-side,3,,63643,63643,100041,True,72.30329198395023,371.8623384088392,63643,63643
scored,scan-hop-597d327be52d6fec,sha256:c022922d9f2ec253bd7fda67ea79ac71750b6d0696a0eec00773efa02438c952,sha256:4d6da05c7e2afaf993affdba7419791e80e4ee37399637eeb187aae759b7adb0,same-leader,15,58041,58041,58041,52486,True,111.56896492447405,2147.969033943374,58041,58041
scored,scan-hop-597d327be52d6fec,sha256:c640a5235bd5f461b42067fabcfaad78c2627d5babfa89d739db3db506e3e902,sha256:62f0a305c7976df142738167d5464cea07f700237b44394bcc5bee7e270cbb73,same-leader,15,60334,60334,60334,66283,True,130.12963040603336,1830.965554979554,60334,60334
scored,scan-hop-597d327be52d6fec,sha256:cf8654d6d57985094afe0e3e83a8d7ddc5924f73cc825036a33d6aa57b11a887,sha256:5facbfda0c4678db0dcd474656effd7e4e210fb66c22b955dfb30260a101570d,same-leader,7,64001,64001,64001,53138,True,149.20438341539517,724.8985079030468,64001,64001
unsupported-empty-candidate-union,scan-hop-597d327be52d6fec,sha256:d1d556866c00f9f4fea03eed6f49373b649583295b22fe1923fa8d829c926812,sha256:b836d694cf8573345b798b1d7381b4a3b05e3808fa006addb07f608a485268e9,unreviewed-side,3,,,,,False,,,,
scored,scan-hop-692ffbe028d18930,sha256:00ba218023dc530d5177dde1cea7870a0d9a080008eea0e6b918da4c7171b79c,sha256:15628646a71b4eba7e2c0152f321672c927f8c68e95f44b0dbf351d9b9b028fc,same-leader,18,59673,59673,59673,62271,True,101.73112353954382,807.5086733526044,59673,59673
scored,scan-hop-692ffbe028d18930,sha256:0c9ce6e429d5b1364bbf8944e1f469fe438316994961237edaad9ea67c301852,sha256:6b8dd46ed3d7ae7127ec5b6caf1d17a72eeb33e1b2bc50703c3027b8deb9738e,same-leader,11,67031,67031,67031,64479,True,50.2328968810961,76.93920092331967,67031,67031
scored,scan-hop-692ffbe028d18930,sha256:21c6f333ca3cbcd86ebbd9cb73ba7df9de099beaaa6450ae85aa3278de8e6be2,sha256:72bc8665bd9872e16e532efe7cb934658e5f5db9fc124ced07c4605393370b1b,same-leader,23,59931,59931,59931,53976,True,97.34931874928385,3354.8616021374814,59931,59931
scored,scan-hop-692ffbe028d18930,sha256:31dc0aa9a76dd6d791bb17855411429861f3cbaa2828bfee6522eda88847ece4,sha256:027ceb1d9e86e10de8477a3cf530bfd39e31e2d2f04c7bd8fc2d0d82d1214c07,same-leader,11,59655,59655,59655,67322,True,94.49226816849182,2979.561536043717,59655,59655
scored,scan-hop-692ffbe028d18930,sha256:4ab2541a94d4bfc1b969e223841ad296eaffd00af117b0bd6f8c78886361c2e6,sha256:ff0b87b5939be4e5046147d54e044b40cd75c89e6c5be3e1d75c06afc0cfe1ae,unreviewed-side,6,59931,,59931,59475,True,77.30511105864294,1188.706802998233,59931,59931
scored,scan-hop-692ffbe028d18930,sha256:a7027f7e56a7440ac713cbec5b4dea0c909f6acc7b7b921c4ad38ffa8e7c7bd5,sha256:fcb71a7c9df3fa54c6419979185bf28562525c160098f5043ab9c66b45487013,same-leader,15,46060,46060,46060,64498,True,640.4936335289284,662.9314846051517,46060,46060
scored,scan-hop-692ffbe028d18930,sha256:d15ff5e66ca3798aab382c4f5f9c32d0dd42e34a41f1695eda07036d260083ff,sha256:68c93934e38afdd8df8a6493a814c320ad366c3fec3b8603704c4f408807bcd5,unreviewed-side,4,,58438,58438,66220,True,47.81022653971618,1037.1143236840046,58438,58438
scored,scan-hop-6adcb067e2dbce43,sha256:07b13eff38b79fae082496fb1028312ce94b52a8e48d492fcf93b74f0d2e8d3f,sha256:f025e62cd9e53187cf520abad6aa44d9e8bb3f9326c75b386953fc7ee4aa5def,same-leader,8,66865,66865,66865,59416,True,129.47907543752385,200.59679953224426,66865,66865
scored,scan-hop-6adcb067e2dbce43,sha256:26ebcf8b5492e6be813f967b27375caba55a7f3de619357d7de359af751bdb20,sha256:18565fc13796a89f2a2150038c0b707e803c13f6e15034509a7ce2dc89b00b5f,same-leader,24,63779,63779,63779,62856,True,79.71200855649599,1012.0529084705555,63779,63779
scored,scan-hop-6adcb067e2dbce43,sha256:30a34ab57c4c3e9970540ac66a933fbf27fca225250098bbde046e27534da7ee,sha256:13f085eb03b981c83396eb5de60ff0a6b74e7629592df045cfd30fe5bd7cb92f,same-leader,14,63779,63779,63779,53970,True,85.13198403522367,220.82554160436501,63779,63779
scored,scan-hop-6adcb067e2dbce43,sha256:3285d2082464698a9af0291370e82b6951806deec810405dc6fba886b148cd29,sha256:74a3feefb047db3e42631a0e0fa061897952f333c987c9ab1d0f3e6b14dbc217,different-leader,10,59416,66865,66865,59416,True,96.07161559545368,431.8377726951764,59416,66865
scored,scan-hop-6adcb067e2dbce43,sha256:3a7d2b501d6f301895ec60274eb630223f48b5db567f9e96369a78fc59d4efe1,sha256:919a35985899703d9c4e8ab81b727c5da56e108920de41a8496a6568a345ed66,same-leader,20,64777,64777,64777,67799,True,80.5827453796135,1967.8107941490991,64777,64777
scored,scan-hop-6adcb067e2dbce43,sha256:5736dc4bfdcd0937751424d19b8ef3e1f184121792e8c351d0cf67b5711df26f,sha256:9f73c7a21ad12882e3b929c456c04c9291860e8b8da0db2ebea844c0b8336005,same-leader,10,64777,64777,64777,67799,True,249.06204489512115,1063.4349840362825,64777,64777
scored,scan-hop-6adcb067e2dbce43,sha256:5ba02b11273be681773af5476cbf4fa1ff92862ede6aafed79a936206d989127,sha256:a37ab7811c5bc377820841b20654a5e532b47ced1776c24e9fd7ca9903012744,same-leader,23,63787,63787,63787,49435,True,112.74220138068871,895.3112174225429,63787,63787
scored,scan-hop-6adcb067e2dbce43,sha256:dad96c3afcf9b500c0423a9829dd442a6cf8215fd89cd4083ab0533e7b400c32,sha256:d118aba06b8fdacf35a464cafbcc12e69c4affe1d6f931cd0d15cf8a016433ec,different-leader,37,52270,66595,52270,66595,False,174.93079797522947,166.07746274968804,52270,66595
scored,scan-hop-6adcb067e2dbce43,sha256:e29d9543a8c77b3154d1d03741b71d936a116a7b24a58ffb37944f083857b3d3,sha256:1ab8a8d2037d979c03cd3f76b9f9e6d6f844cbfa5278797a502d61724c81c9c1,same-leader,16,52270,52270,52270,66595,True,97.00154881830755,119.69934831609518,52270,52270
scored,scan-hop-6adcb067e2dbce43,sha256:f943f7bc07e41afb7de5927f1ba7601e10bb90c444e6b2175fb147a0fbdc7ec6,sha256:7b7f5937bbe95a34a5899b4979c246254ba7c9ea43cae7a0e26847c85b3081df,same-leader,16,59498,59498,59498,63455,True,92.59076921658495,779.8747180454883,59498,59498
scored,scan-hop-6ca90c84541ebe31,sha256:539d0a3a0ed5bfcdd039bee8450598ad6a22a1be8a0f3313362512f7f5a1afd9,sha256:0d3c5a71f64c20811b6893c8d268a32b7314b724f29ea69a8f298d9f3bfbf54c,same-leader,7,66072,66072,66072,52278,True,135.68358161772463,443.96474876245315,66072,66072
scored,scan-hop-6ca90c84541ebe31,sha256:739bc6e9191dad0e957d36db3d118e9e93f4694d0a79e7f8e9890efd19c30209,sha256:bbec5c6a2eda28522eb1845b3ba8094faa337be3faad7bb13df3a051963b6fb6,same-leader,20,63452,63452,63452,66498,True,126.6280041246532,3159.8651785407583,63452,63452
scored,scan-hop-6ca90c84541ebe31,sha256:768533c20c5eb840160df5245b6aa53c1853681dc8d550ed105e6d7af2a014d4,sha256:a35baeb6c0cee80aa4c746ae183b0a55bdc6bcf6c248c8c2e8d9414decd3d5a9,same-leader,9,59689,59689,59689,56334,True,47.41242607941104,589.204579116603,59689,59689
scored,scan-hop-6ca90c84541ebe31,sha256:81aa057791729186f17f91c2f1b4ca190e39a22d6bb3e7317747784b733c4f90,sha256:7e2e79ac63bb5db437ec32a344ac5bad00ef172dc06c90ffaba303d2185a8700,same-leader,14,66573,66573,66573,100430,True,112.52735301203174,1427.92873262199,66573,66573
scored,scan-hop-6ca90c84541ebe31,sha256:8515676f9632bcedc1eb3d7273f308389ca4e393c2d199d4a819444f734299a8,sha256:d353131dac0ac4d0e5074fabbe9caed6cd7ef7beb7c44a83365122d78dc9ab6b,same-leader,13,63454,63454,63454,68906,True,130.8941806118968,142.55650516567425,63454,63454
scored,scan-hop-6ca90c84541ebe31,sha256:8742473969d850bb1e9ec6e17fbfc487ccd687aed26847ede1376d97eb3883eb,sha256:cb19b20ca0c7547f310eb24bea581ac8eb2ee807a2c7708523025c14978bb670,same-leader,10,66065,66065,66065,49409,True,80.55141998607007,745.6640524387107,66065,66065
scored,scan-hop-6ca90c84541ebe31,sha256:8dfc4a1227dad2f8dcd3fdfaf78610f63c2032b6070e300678f207dd6188eb29,sha256:a044a4bc86467f689acf5b3a9832d48cfd596e463fe6a0ecab47a49a52dc125f,same-leader,26,59689,59689,59689,68907,True,164.28238528340015,1329.4866883117643,59689,59689
scored,scan-hop-6ca90c84541ebe31,sha256:9f1491bd8e5c05efb6b9d9b06ddd66b89b494de787a38d841a5e783d46a56f29,sha256:6f7b0cf929bb6686d70e54a675d58c684224c0c84e0eba7c60da90ca8a85f350,same-leader,24,66496,66496,66496,58486,True,121.75498829990542,540.1313060854691,66496,66496
scored,scan-hop-6ca90c84541ebe31,sha256:a392e3b59115fcc08db55d641b90b9e36257df6dcd5e8b811420f58df621085e,sha256:2b784627d0ac6c2ca59f2dda75296d7d861c494ac87374c249704a723eef3465,same-leader,11,63454,63454,63454,68906,True,94.5306507066065,266.2096004746362,63454,63454
scored,scan-hop-6ca90c84541ebe31,sha256:aa47534a3cc955ef90800fe71ca61464bbb00236b1f3c3acd958b61681b68887,sha256:3bbf36dc910743dbec6dd491da29b6f4fc874ab39b3942e9f250a4ccb7930139,same-leader,28,66084,66084,66084,68907,True,114.73278562897632,2734.0680739378845,66084,66084
scored,scan-hop-6ca90c84541ebe31,sha256:b2694a79d16b1f593bebd68c3250c98044cc4edc1eaeb4f002e96205a0c84f06,sha256:51728ef78f140c178f9428841dc8326307ffe085ff9d764eaba5850d6ca8e9e4,same-leader,4,66498,66498,66498,56334,True,122.89608401856793,1196.263894995893,66498,66498
scored,scan-hop-6ca90c84541ebe31,sha256:b42b3a87b00e03324fc59de9b467bfd5a8868a3625b69b2f713e051c09c12b3a,sha256:94a05356249c62ed0ee29b19d386f6324d333985c3d911de3cb1c15525de5ea1,same-leader,14,66065,66065,66065,49409,True,129.8436383621613,681.2373178419546,66065,66065
scored,scan-hop-6ca90c84541ebe31,sha256:be0f094e9c781bff6fd46080feaaf23a1a91105fb66ecd373291d4daec43ec6b,sha256:018bf2bafbb7d4b9512242ac02bd1b48bd8950bf435bde3a740e26e86948f659,same-leader,10,66084,66084,66084,66072,True,115.83381289735496,2078.443915285165,66084,66084
scored,scan-hop-6e977f7cb9c578af,sha256:2ab5a87854be8cd1e783b7c802b50633abbbabc0103a261798550a27dd04c814,sha256:9b0ff95248ada971b21021085a3ed19b34a7df405cf743612e5df702ed5e510f,same-leader,11,66086,66086,66086,59023,True,103.3455643018347,1458.4244367455192,66086,66086
scored,scan-hop-6e977f7cb9c578af,sha256:5b419c3dc6c33926a06b9f0d2ea642c3353665f4de2d95e7a10b6e464d000e4b,sha256:8039d9de1a46b459b6275fabed28d089c6d16bfa9af761b74894f0733b5b7bda,same-leader,18,63686,63686,63686,58167,True,108.41849494507841,709.2768847046956,63686,63686
scored,scan-hop-6e977f7cb9c578af,sha256:69320db47b8526d62ece65d6877933f381c5a938950b8bf576722e4d801851a5,sha256:9b3f7f91d94a2b48f52d75f3f1378974598bcfba7191a0e59b2922b7d54cfdf4,same-leader,14,63323,63323,63323,66401,True,158.5037858337886,3209.284820802697,63323,63323
scored,scan-hop-6e977f7cb9c578af,sha256:8cee2fafafd5144949681a323592bac280673df530904c3d5e3de279698e8061,sha256:3c962ef5414c57ed7846589ed1b6f901012fbbe89a664f0257ddc3d5af4ac231,different-leader,3,60429,58072,60429,66112,False,1169.899930542408,1320.9780096249517,60429,58072
scored,scan-hop-6e977f7cb9c578af,sha256:8dc1aa00551b78c6e97bb4b84a998da005dc981b7bbda0edff29083c98874b21,sha256:45e0056db5193b666c44375e2472dbbd69947daa4c40c0632b325d3cc88b7f30,same-leader,5,60429,60429,60429,58072,True,192.99934236817666,1174.427071107813,60429,60429
scored,scan-hop-6e977f7cb9c578af,sha256:d7d38a43d239993c7e00e4a0756047ddf721b83d49cd5ce2214d9d7f5adbf605,sha256:e8ed2e5f12da440fa2f6c1e4aa3704d15224af551d5c25aaf598b795f1480409,same-leader,20,63323,63323,63323,66401,True,122.86569439713365,3081.4596767181547,63323,63323
scored,scan-hop-6e977f7cb9c578af,sha256:d8534c80c30eb09d7ee0211b93a5b8994fededdf926e4c99feeb9ee370dc536b,sha256:4dbcd8db3fc9aa38a95881d8d3e6d4d93f786b3bf55096407d82c587e67c6b50,same-leader,10,58072,58072,58072,66024,True,93.17249742383748,371.78316577146353,58072,58072
